Source_IP,Destination_IP,Protocol,Packet_Size,Flow_Duration,Bytes_Per_Second,Login_Attempts,API_Requests,Unauthorized_Access,Malware_Attack,DDoS_Attack,Abnormal_Data_Transfer_MB,Encrypted_Traffic_Ratio,Failed_Auth_Attempts,TCP_Flags,Suspicious_IP_Flag,Port_Scan_Activity,Suspicious_DNS_Request,Anomalous_Behavior_Score,Object_Type
192.168.1.22,10.0.0.93,TCP,660,13769,11233.94,48,70,0,0,0,3160,0.29,9,URG,0,0,0,0.6,Normal
192.168.1.35,10.0.0.204,TCP,1406,12202,6169.09,39,159,0,0,0,4370,0.47,21,ACK,0,0,0,0.78,Normal
192.168.1.229,10.0.0.65,TCP,414,2038,5229.07,17,144,0,0,0,4928,0.31,18,URG,0,0,0,0.98,Normal
192.168.1.16,10.0.0.65,UDP,297,15700,16866.59,40,29,0,0,1,7943,0.61,13,ACK,0,0,0,0.39,DDoS Attack
192.168.1.50,10.0.0.10,ICMP,100,13261,14349.71,33,22,0,0,0,6299,0.07,17,PSH,0,0,0,0.71,Normal
192.168.1.122,10.0.0.146,TCP,1432,2917,13311.58,26,168,0,0,0,535,0.23,10,URG,0,0,0,0.76,Normal
192.168.1.128,10.0.0.47,UDP,355,3153,5184.16,35,156,0,0,1,6414,0.75,13,FIN,1,0,0,0.46,DDoS Attack
192.168.1.113,10.0.0.66,ICMP,80,8929,19396.25,38,85,0,0,0,1773,0.87,17,URG,0,0,0,0.46,Normal
192.168.1.171,10.0.0.49,TCP,153,7584,1635.45,25,136,0,0,0,209,0.42,12,ACK,0,0,0,0.19,Normal
192.168.1.17,10.0.0.200,TCP,1435,9669,16766.68,10,65,0,0,0,2273,0.24,5,PSH,0,0,1,0.32,Normal
192.168.1.80,10.0.0.22,UDP,740,9316,4223.5,39,158,0,0,1,5812,0.35,8,PSH,0,0,0,0.25,DDoS Attack
192.168.1.186,10.0.0.86,ICMP,1040,1687,7851.34,2,186,0,0,0,6698,0.82,9,PSH,0,0,0,0.83,Normal
192.168.1.247,10.0.0.26,UDP,316,2053,8563.31,48,2,0,0,0,8367,0.62,16,ACK,0,0,0,0.97,Normal
192.168.1.130,10.0.0.218,TCP,880,7691,13257.4,27,24,0,0,0,1484,0.32,22,RST,0,0,0,0.78,Normal
192.168.1.132,10.0.0.137,UDP,247,3124,10937.78,35,177,1,0,0,4183,0.78,1,PSH,0,0,0,0.92,Unauthorized Access
192.168.1.85,10.0.0.149,UDP,353,13663,3729.82,15,197,0,0,0,2240,0.42,23,PSH,1,0,0,0.41,Normal
192.168.1.167,10.0.0.95,TCP,824,4863,610.03,34,12,0,0,0,1419,0.14,19,ACK,0,0,0,0.58,Normal
192.168.1.226,10.0.0.244,TCP,1302,8105,14347.1,21,5,0,0,1,8463,0.16,18,FIN,0,0,0,0.07,DDoS Attack
192.168.1.94,10.0.0.191,ICMP,221,6609,10103.41,15,14,0,0,1,5025,0.98,21,ACK,0,0,0,0.86,DDoS Attack
192.168.1.134,10.0.0.107,ICMP,986,2351,7242.1,32,27,0,0,0,3215,0.2,21,ACK,0,0,0,0.65,Normal
192.168.1.81,10.0.0.134,TCP,754,12254,5697.94,12,66,0,0,0,9620,0.9,6,SYN,0,1,0,0.75,Normal
192.168.1.231,10.0.0.248,TCP,456,17503,16462.66,48,177,0,0,0,8997,0.79,12,FIN,0,1,0,0.08,Normal
192.168.1.217,10.0.0.14,ICMP,1107,17644,15912.67,27,45,0,0,0,8538,0.36,6,URG,0,0,0,0.36,Normal
192.168.1.69,10.0.0.161,UDP,494,7418,16522.75,43,38,0,0,0,8752,0.36,6,PSH,0,0,0,0.56,Normal
192.168.1.69,10.0.0.71,TCP,1060,3083,4389.91,15,195,0,0,0,3326,0.64,17,SYN,0,0,0,0.49,Normal
192.168.1.148,10.0.0.152,TCP,1068,5555,17040.68,1,58,0,1,0,3883,0.41,16,ACK,0,0,0,0.73,Malware Attack
192.168.1.192,10.0.0.201,UDP,1155,10737,19710.94,25,100,0,0,0,9623,0.12,8,SYN,0,0,0,0.48,Normal
192.168.1.16,10.0.0.75,ICMP,1164,925,11987.06,41,72,0,0,0,387,0.96,7,SYN,0,0,0,0.93,Normal
192.168.1.51,10.0.0.120,ICMP,165,16655,952.95,27,66,0,0,1,2757,0.39,2,ACK,0,1,0,0.63,DDoS Attack
192.168.1.105,10.0.0.215,UDP,715,5524,14048.28,2,105,0,0,0,673,0.27,9,FIN,0,0,0,0.46,Normal
192.168.1.165,10.0.0.112,TCP,956,15054,10766.76,43,106,0,0,0,5093,0.09,17,ACK,0,0,0,0.93,Normal
192.168.1.232,10.0.0.51,UDP,648,19713,14243.83,20,54,0,0,0,641,0.54,11,SYN,0,0,0,0.53,Normal
192.168.1.201,10.0.0.130,TCP,270,3050,3772.83,31,157,0,0,0,5611,0.42,17,FIN,0,0,0,0.78,Normal
192.168.1.197,10.0.0.143,ICMP,276,4913,12119.92,5,89,1,0,0,3490,0.94,0,FIN,0,0,0,0.56,Unauthorized Access
192.168.1.170,10.0.0.163,TCP,142,12845,10788.49,4,4,0,0,0,3606,0.02,16,FIN,0,0,0,0.99,Normal
192.168.1.185,10.0.0.36,TCP,1200,19056,12053.79,23,183,0,0,0,9440,0.95,2,PSH,0,0,0,0.25,Normal
192.168.1.66,10.0.0.244,TCP,196,11196,14557.67,0,138,0,0,0,3608,0.88,13,FIN,0,0,0,0.18,Normal
192.168.1.9,10.0.0.118,TCP,1284,6251,10888.89,22,121,0,0,0,2174,0.43,24,ACK,0,0,1,0.9,Normal
192.168.1.107,10.0.0.220,TCP,1112,1982,6442.99,15,44,0,0,0,4459,0.43,23,PSH,0,0,0,0.56,Normal
192.168.1.100,10.0.0.167,ICMP,535,2184,6186.99,7,193,0,0,0,3907,0.39,13,FIN,0,0,0,0.58,Normal
192.168.1.86,10.0.0.236,UDP,353,17721,13904.12,44,131,1,0,0,2147,0.31,1,FIN,0,0,0,0.65,Unauthorized Access
192.168.1.64,10.0.0.4,ICMP,1343,6732,13280.4,24,62,0,0,0,902,0.71,3,SYN,0,0,0,0.92,Normal
192.168.1.214,10.0.0.192,TCP,1293,9041,8445.83,45,94,0,0,0,8721,0.71,9,URG,0,0,0,0.87,Normal
192.168.1.22,10.0.0.202,UDP,1070,7258,7077.25,10,5,1,0,1,4792,0.25,21,ACK,0,0,0,0.71,Unauthorized Access
192.168.1.162,10.0.0.6,TCP,1155,12038,12406.36,11,44,0,0,0,9141,0.41,12,PSH,0,1,0,0.93,Normal
192.168.1.183,10.0.0.185,ICMP,1302,16941,6250.09,44,139,0,0,1,1295,0.17,20,URG,0,0,0,0.26,DDoS Attack
192.168.1.157,10.0.0.158,ICMP,697,12364,19265.66,7,73,0,0,0,6282,0.83,14,SYN,0,0,0,0.08,Normal
192.168.1.166,10.0.0.246,TCP,485,11868,11933.55,9,175,0,0,0,6348,0.26,12,FIN,0,0,0,0.82,Normal
192.168.1.251,10.0.0.110,TCP,621,5562,11842.93,34,14,0,0,0,6909,0.66,6,ACK,0,0,0,0.95,Normal
192.168.1.110,10.0.0.99,UDP,644,3886,2735.3,37,19,0,0,0,5932,0.89,3,FIN,0,0,0,0.96,Normal
192.168.1.97,10.0.0.241,UDP,602,3801,12196.86,20,13,0,0,0,8883,0.33,10,URG,0,0,0,1.0,Normal
192.168.1.18,10.0.0.235,TCP,525,19265,5905.55,17,128,0,0,0,4989,0.7,2,SYN,0,0,0,0.9,Normal
192.168.1.71,10.0.0.202,UDP,1069,7552,9042.07,17,21,0,0,0,2727,0.64,0,FIN,0,0,0,0.03,Normal
192.168.1.193,10.0.0.122,TCP,364,584,10768.61,25,191,0,0,0,2915,0.47,12,SYN,0,0,0,0.47,Normal
192.168.1.127,10.0.0.253,TCP,1375,1111,9564.25,19,39,1,1,0,4677,0.8,21,SYN,0,0,0,0.01,Unauthorized Access
192.168.1.97,10.0.0.117,TCP,1089,17769,16189.77,24,66,0,0,1,6183,0.73,23,URG,0,0,0,0.98,DDoS Attack
192.168.1.1,10.0.0.96,ICMP,1107,5244,1998.27,30,30,1,0,1,7576,0.71,6,PSH,0,0,0,0.51,Unauthorized Access
192.168.1.216,10.0.0.234,TCP,1017,13826,3354.9,17,151,0,1,0,596,0.64,13,ACK,0,0,0,0.63,Malware Attack
192.168.1.132,10.0.0.234,TCP,1049,6884,3148.23,15,192,0,0,0,5067,0.22,0,ACK,0,0,0,0.9,Normal
192.168.1.4,10.0.0.67,TCP,869,15523,16338.5,44,155,0,0,0,4330,0.92,1,SYN,0,0,0,0.42,Normal
192.168.1.125,10.0.0.120,UDP,320,14329,2373.3,42,129,0,0,0,9421,0.35,5,RST,0,0,0,0.6,Normal
192.168.1.82,10.0.0.218,TCP,516,12832,19429.13,17,71,0,0,0,2155,0.82,19,PSH,0,1,0,0.31,Normal
192.168.1.27,10.0.0.15,ICMP,501,5855,19383.61,47,194,0,0,0,3506,0.65,16,RST,0,0,0,0.35,Normal
192.168.1.171,10.0.0.17,ICMP,461,3741,19836.41,13,151,0,0,0,4592,0.32,6,PSH,0,0,0,0.58,Normal
192.168.1.59,10.0.0.219,TCP,1240,11724,19593.99,6,95,0,0,0,6373,0.9,15,URG,1,0,0,0.52,Normal
192.168.1.32,10.0.0.18,TCP,712,10556,2988.9,37,115,0,0,0,1112,0.09,13,RST,0,0,0,0.58,Normal
192.168.1.161,10.0.0.115,TCP,285,3760,13151.77,48,157,0,0,0,2246,0.6,20,RST,0,0,0,0.22,Normal
192.168.1.28,10.0.0.147,ICMP,199,19528,7999.81,28,142,0,0,0,8446,0.65,8,ACK,0,0,0,0.86,Normal
192.168.1.106,10.0.0.76,UDP,689,13134,14639.15,22,60,0,0,0,138,0.72,2,SYN,0,0,0,0.55,Normal
192.168.1.105,10.0.0.88,UDP,839,1309,8124.3,46,171,0,0,0,4362,0.58,5,RST,0,0,0,0.19,Normal
192.168.1.183,10.0.0.197,TCP,1366,17280,7670.94,41,5,1,0,0,7769,0.19,2,FIN,0,0,0,0.0,Unauthorized Access
192.168.1.228,10.0.0.152,UDP,648,12009,18079.98,48,110,0,0,0,5563,0.61,9,ACK,0,0,0,0.83,Normal
192.168.1.188,10.0.0.91,ICMP,548,11187,9895.99,33,33,0,0,0,2439,0.72,8,URG,0,0,0,0.36,Normal
192.168.1.70,10.0.0.48,TCP,1332,18440,14797.77,16,93,0,0,0,6937,0.85,21,URG,0,0,1,0.07,Normal
192.168.1.62,10.0.0.158,UDP,1105,7012,13001.84,44,70,0,0,0,2681,0.74,0,PSH,0,0,0,0.39,Normal
192.168.1.208,10.0.0.15,TCP,940,5537,13157.59,17,7,0,0,0,7373,0.07,14,FIN,0,0,0,0.89,Normal
192.168.1.34,10.0.0.175,TCP,1230,19851,6988.86,18,173,0,0,0,5207,0.58,9,ACK,0,0,0,0.81,Normal
192.168.1.87,10.0.0.123,ICMP,564,11502,5056.44,1,10,0,0,0,8683,0.69,12,URG,0,0,0,0.31,Normal
192.168.1.114,10.0.0.230,ICMP,156,3308,17709.78,28,73,0,0,0,2929,0.97,10,SYN,0,0,0,0.18,Normal
192.168.1.106,10.0.0.127,UDP,1470,11600,501.55,1,145,0,0,0,5820,0.13,9,URG,0,0,0,0.31,Normal
192.168.1.216,10.0.0.172,ICMP,342,12574,3466.78,17,134,0,0,0,3759,0.28,24,RST,0,0,0,0.08,Normal
192.168.1.56,10.0.0.98,TCP,1045,14189,2664.42,38,55,1,0,0,7118,0.81,23,FIN,0,0,0,0.16,Unauthorized Access
192.168.1.113,10.0.0.155,ICMP,684,10262,18988.25,41,129,0,1,0,2596,0.6,6,RST,1,0,0,0.18,Malware Attack
192.168.1.13,10.0.0.84,UDP,1375,17920,110.48,35,11,0,0,0,1244,0.31,24,FIN,0,0,0,0.77,Normal
192.168.1.184,10.0.0.192,UDP,539,14542,170.37,35,107,0,0,0,6212,0.68,1,FIN,0,0,0,0.99,Normal
192.168.1.18,10.0.0.41,UDP,945,12912,4542.3,20,145,0,0,0,8154,0.29,14,RST,0,0,0,0.18,Normal
192.168.1.182,10.0.0.96,ICMP,735,18544,5588.96,32,57,0,0,0,6251,0.18,2,URG,0,0,0,0.41,Normal
192.168.1.205,10.0.0.68,ICMP,864,13491,11200.89,1,167,0,1,0,2497,0.1,13,SYN,0,0,0,0.14,Malware Attack
192.168.1.113,10.0.0.5,ICMP,234,2166,19224.97,9,144,0,0,0,725,0.59,19,FIN,0,0,0,0.73,Normal
192.168.1.229,10.0.0.53,ICMP,435,10625,9306.2,14,53,1,0,0,9289,0.27,14,RST,0,0,0,0.62,Unauthorized Access
192.168.1.171,10.0.0.122,ICMP,795,2804,5782.7,11,91,0,0,0,6607,0.66,14,FIN,0,0,0,0.73,Normal
192.168.1.39,10.0.0.136,UDP,1480,4253,16341.84,2,5,0,1,0,9009,0.73,19,ACK,1,0,0,0.14,Malware Attack
192.168.1.189,10.0.0.22,UDP,248,15370,7721.78,3,102,0,0,0,933,0.82,10,ACK,0,0,0,0.55,Normal
192.168.1.170,10.0.0.106,ICMP,1002,3052,2843.52,8,8,0,0,0,3558,0.47,17,RST,0,0,0,0.27,Normal
192.168.1.209,10.0.0.7,TCP,898,6902,15893.64,45,186,0,1,0,1325,0.17,12,SYN,0,1,0,0.99,Malware Attack
192.168.1.79,10.0.0.150,UDP,272,4101,58.26,41,141,0,0,0,8281,0.18,4,RST,0,0,0,0.46,Normal
192.168.1.146,10.0.0.46,TCP,1057,19628,4110.25,9,3,0,0,1,7520,0.35,4,RST,0,0,0,0.62,DDoS Attack
192.168.1.151,10.0.0.30,TCP,863,445,12706.31,30,27,1,0,0,2354,0.67,17,PSH,0,0,0,0.1,Unauthorized Access
192.168.1.182,10.0.0.126,UDP,1416,2382,2058.22,36,50,0,0,0,9369,0.91,24,SYN,0,0,0,0.49,Normal
192.168.1.243,10.0.0.101,TCP,1448,10406,5123.81,10,101,0,0,0,9727,0.94,16,RST,1,0,0,0.4,Normal
192.168.1.30,10.0.0.144,TCP,432,121,7872.15,26,54,0,0,0,6599,0.25,18,RST,0,0,0,0.61,Normal
192.168.1.250,10.0.0.79,UDP,1193,3044,7934.41,45,125,0,0,0,9291,0.15,21,URG,0,0,1,0.29,Normal
192.168.1.98,10.0.0.133,UDP,787,5584,19456.33,5,56,0,0,0,1733,0.86,1,RST,0,0,0,0.74,Normal
192.168.1.58,10.0.0.67,ICMP,1412,5898,13514.16,42,148,0,0,0,7185,0.69,1,FIN,1,0,0,0.64,Normal
192.168.1.196,10.0.0.23,UDP,1319,9298,750.06,29,97,0,0,0,8787,0.42,5,PSH,0,0,0,0.89,Normal
192.168.1.67,10.0.0.189,TCP,1068,5059,4434.79,42,141,0,0,0,3490,0.11,19,FIN,0,0,0,0.08,Normal
192.168.1.71,10.0.0.74,UDP,900,7370,12332.46,34,116,0,0,0,6572,0.38,17,URG,0,0,0,0.66,Normal
192.168.1.248,10.0.0.5,ICMP,1336,17351,14271.32,44,122,0,0,0,6106,0.01,19,FIN,0,0,0,0.08,Normal
192.168.1.146,10.0.0.151,UDP,1404,4978,7618.12,17,50,0,0,0,1190,0.88,13,URG,0,0,0,0.8,Normal
192.168.1.106,10.0.0.207,TCP,327,8295,17132.87,49,106,0,0,0,1503,0.76,4,FIN,1,0,0,0.15,Normal
192.168.1.7,10.0.0.82,UDP,1350,19160,18869.13,5,88,0,0,0,6941,0.53,9,URG,0,0,0,0.39,Normal
192.168.1.40,10.0.0.25,TCP,745,6835,12285.11,12,84,0,0,0,9508,0.54,1,RST,0,0,0,0.08,Normal
192.168.1.70,10.0.0.8,UDP,976,677,11252.17,37,27,0,0,0,4651,0.14,6,SYN,0,0,0,0.01,Normal
192.168.1.214,10.0.0.223,ICMP,133,524,15018.6,11,18,0,0,0,1815,0.91,20,PSH,0,0,0,0.95,Normal
192.168.1.250,10.0.0.149,ICMP,1321,4299,15643.06,6,156,0,0,0,592,0.24,22,URG,0,0,0,0.2,Normal
192.168.1.193,10.0.0.2,UDP,495,10303,4316.55,13,97,0,0,0,408,0.11,14,FIN,0,0,0,0.08,Normal
192.168.1.68,10.0.0.22,TCP,1141,821,9676.56,8,186,0,0,1,962,0.81,13,SYN,0,0,0,0.09,DDoS Attack
192.168.1.238,10.0.0.72,ICMP,233,15578,8954.18,34,127,1,0,0,242,0.66,0,PSH,0,0,0,0.77,Unauthorized Access
192.168.1.49,10.0.0.87,TCP,99,17914,18829.92,46,32,0,0,0,5263,0.15,7,FIN,0,0,0,0.61,Normal
192.168.1.52,10.0.0.224,UDP,322,5759,2244.2,6,7,0,0,0,314,0.0,23,RST,0,0,0,0.65,Normal
192.168.1.114,10.0.0.72,ICMP,314,17872,18869.97,38,143,0,0,0,5892,0.78,16,RST,0,1,0,0.84,Normal
192.168.1.107,10.0.0.68,ICMP,76,15449,11456.16,20,78,0,0,0,5093,0.88,23,URG,0,0,0,0.29,Normal
192.168.1.29,10.0.0.64,TCP,734,18395,5768.18,18,163,0,0,0,5997,0.65,11,URG,0,0,0,0.96,Normal
192.168.1.149,10.0.0.94,ICMP,604,18532,17388.18,26,180,0,0,0,4704,0.85,22,SYN,0,1,0,0.0,Normal
192.168.1.218,10.0.0.19,TCP,120,3079,1017.99,1,40,0,0,0,6649,0.67,17,ACK,0,1,0,0.83,Normal
192.168.1.78,10.0.0.128,TCP,1067,16744,6385.61,13,115,0,0,0,9508,0.98,3,FIN,0,0,0,0.68,Normal
192.168.1.9,10.0.0.87,UDP,1248,18699,15053.21,36,50,0,0,0,9703,0.98,1,FIN,0,0,0,0.69,Normal
192.168.1.251,10.0.0.82,TCP,500,14649,16555.56,32,95,0,0,0,2941,0.85,1,ACK,0,0,0,0.16,Normal
192.168.1.175,10.0.0.254,ICMP,841,1274,3358.28,43,90,0,0,0,5167,0.65,2,ACK,0,0,0,0.49,Normal
192.168.1.76,10.0.0.181,TCP,293,17951,18835.97,11,198,0,0,0,2651,0.08,9,ACK,0,0,0,0.9,Normal
192.168.1.42,10.0.0.221,ICMP,894,8987,1083.91,20,155,0,0,0,4844,0.8,22,PSH,0,0,0,0.94,Normal
192.168.1.179,10.0.0.87,TCP,904,6744,8676.76,29,160,0,0,1,9176,0.72,8,FIN,0,0,0,0.51,DDoS Attack
192.168.1.184,10.0.0.97,UDP,1280,14649,1957.97,21,12,1,0,0,250,0.85,17,SYN,0,0,0,0.65,Unauthorized Access
192.168.1.179,10.0.0.52,UDP,683,13856,1962.98,1,188,0,0,1,524,0.95,22,SYN,0,0,1,0.61,DDoS Attack
192.168.1.198,10.0.0.175,TCP,420,12408,18278.83,28,111,0,0,0,7079,0.99,19,RST,0,0,0,0.75,Normal
192.168.1.128,10.0.0.82,TCP,415,19827,18080.26,23,30,0,0,0,8563,0.1,23,FIN,0,1,0,0.89,Normal
192.168.1.20,10.0.0.182,TCP,928,10509,12309.01,31,152,0,0,0,7525,0.01,6,URG,0,0,0,0.65,Normal
192.168.1.216,10.0.0.172,UDP,1345,675,19326.11,44,88,0,0,1,7283,0.73,19,FIN,0,0,0,0.06,DDoS Attack
192.168.1.155,10.0.0.97,TCP,685,14876,9826.16,11,4,0,0,0,6079,0.88,21,URG,1,0,0,0.23,Normal
192.168.1.166,10.0.0.135,TCP,698,3667,15659.28,6,5,0,0,0,7892,0.57,13,FIN,0,0,0,0.59,Normal
192.168.1.72,10.0.0.115,ICMP,1028,15583,1954.41,1,132,0,0,0,654,0.06,18,RST,0,0,0,0.83,Normal
192.168.1.65,10.0.0.92,UDP,691,14535,7918.39,39,137,0,0,0,9789,0.8,0,PSH,0,0,0,0.98,Normal
192.168.1.182,10.0.0.1,UDP,356,13962,10306.69,18,119,0,0,0,7130,0.19,1,PSH,0,0,0,0.32,Normal
192.168.1.241,10.0.0.63,TCP,1473,10393,15565.21,17,51,0,0,0,8602,0.48,7,FIN,0,0,0,0.69,Normal
192.168.1.113,10.0.0.248,TCP,892,6913,6696.28,33,168,0,0,0,9647,0.37,2,FIN,0,0,0,0.72,Normal
192.168.1.24,10.0.0.231,ICMP,297,5309,19606.92,1,53,0,0,0,1320,0.49,21,PSH,0,0,0,0.38,Normal
192.168.1.128,10.0.0.226,TCP,1383,17936,14699.25,44,98,0,0,0,2990,0.16,10,ACK,0,0,0,0.34,Normal
192.168.1.175,10.0.0.167,UDP,600,16225,10664.03,37,96,0,0,0,3423,0.67,9,URG,0,0,0,0.64,Normal
192.168.1.199,10.0.0.19,ICMP,1466,727,6621.99,39,160,0,0,0,2787,0.41,8,SYN,0,0,0,0.39,Normal
192.168.1.83,10.0.0.31,UDP,868,19533,12844.55,18,177,0,0,0,2450,0.38,9,ACK,0,0,0,0.99,Normal
192.168.1.214,10.0.0.77,TCP,1297,2930,13464.53,5,5,0,0,0,616,0.18,11,RST,0,0,0,0.58,Normal
192.168.1.63,10.0.0.121,ICMP,602,664,13586.85,40,32,0,0,0,4187,0.62,23,SYN,0,0,0,0.27,Normal
192.168.1.185,10.0.0.24,UDP,915,6338,11728.12,46,133,0,0,0,7174,0.66,22,FIN,0,0,0,0.42,Normal
192.168.1.183,10.0.0.69,UDP,241,3821,8015.68,16,65,0,0,0,2899,0.08,23,SYN,0,0,0,0.85,Normal
192.168.1.60,10.0.0.215,UDP,619,14447,16334.94,22,198,0,0,0,5037,0.82,0,SYN,0,0,0,0.42,Normal
192.168.1.99,10.0.0.211,TCP,1159,18143,5172.89,39,153,0,1,0,9319,0.89,24,PSH,0,0,0,0.21,Malware Attack
192.168.1.62,10.0.0.193,TCP,1309,15757,12511.48,8,155,0,0,0,2908,0.99,2,FIN,0,1,0,0.09,Normal
192.168.1.30,10.0.0.161,TCP,1011,6121,9438.72,36,110,0,0,0,269,0.35,2,RST,0,0,0,0.2,Normal
192.168.1.221,10.0.0.59,TCP,886,10929,17857.83,37,78,0,0,0,1946,0.61,22,ACK,0,0,0,0.73,Normal
192.168.1.22,10.0.0.114,UDP,291,17475,11815.19,20,112,0,0,0,2039,0.12,21,URG,0,0,0,0.22,Normal
192.168.1.203,10.0.0.248,ICMP,1320,12385,17114.86,20,73,0,0,0,9186,0.42,22,RST,0,0,0,0.79,Normal
192.168.1.212,10.0.0.161,TCP,1355,5373,19066.79,26,28,0,0,0,3447,0.86,3,FIN,0,0,0,0.08,Normal
192.168.1.126,10.0.0.160,ICMP,317,10543,2549.21,10,88,1,0,0,2789,0.72,17,URG,0,0,0,0.34,Unauthorized Access
192.168.1.157,10.0.0.187,UDP,738,3211,11108.3,38,191,0,0,0,3636,0.51,17,PSH,0,0,0,0.12,Normal
192.168.1.243,10.0.0.220,TCP,69,7008,17680.68,29,36,0,0,0,7108,0.84,7,RST,0,0,0,0.05,Normal
192.168.1.169,10.0.0.101,UDP,110,5341,17442.75,27,101,1,0,0,1125,0.83,21,PSH,0,0,0,0.56,Unauthorized Access
192.168.1.42,10.0.0.169,TCP,1494,10961,3926.23,19,56,0,0,1,2435,0.91,15,RST,0,0,0,0.25,DDoS Attack
192.168.1.98,10.0.0.12,TCP,946,16684,9632.53,46,162,0,0,0,9036,0.2,18,FIN,0,0,0,0.71,Normal
192.168.1.193,10.0.0.201,ICMP,643,6970,4469.7,44,67,0,0,0,4870,0.23,20,ACK,0,1,0,0.87,Normal
192.168.1.31,10.0.0.242,UDP,317,5748,17937.39,46,21,0,0,0,8371,0.98,19,FIN,1,0,0,0.53,Normal
192.168.1.158,10.0.0.119,UDP,122,3433,74.55,45,39,0,0,1,7038,0.51,7,ACK,0,0,0,0.44,DDoS Attack
192.168.1.112,10.0.0.139,UDP,1480,11368,4375.82,37,165,0,0,0,1588,0.65,21,PSH,0,0,0,0.28,Normal
192.168.1.146,10.0.0.97,ICMP,623,3509,8186.59,3,42,0,0,0,6891,0.91,8,SYN,0,1,0,0.35,Normal
192.168.1.247,10.0.0.147,ICMP,1078,13096,4430.52,17,164,1,0,0,800,0.54,5,PSH,0,0,0,0.31,Unauthorized Access
192.168.1.122,10.0.0.182,UDP,1278,17237,19471.89,49,66,0,0,0,1717,0.15,18,URG,0,0,0,0.35,Normal
192.168.1.17,10.0.0.57,UDP,328,14983,4888.09,28,17,0,0,0,7036,0.38,13,URG,0,0,0,0.87,Normal
192.168.1.38,10.0.0.42,TCP,1230,17307,7252.68,35,54,0,0,0,9106,0.52,10,RST,1,0,0,0.96,Normal
192.168.1.142,10.0.0.98,TCP,309,9178,3489.69,26,105,0,0,0,6801,0.48,13,PSH,0,0,0,0.84,Normal
192.168.1.215,10.0.0.199,ICMP,1303,1210,18534.12,0,157,0,0,0,6865,0.99,9,RST,0,0,0,0.55,Normal
192.168.1.217,10.0.0.31,TCP,500,18042,8231.42,34,153,0,0,0,1772,0.23,20,FIN,0,0,0,0.83,Normal
192.168.1.207,10.0.0.180,UDP,751,131,5244.34,4,149,0,0,0,8690,0.76,14,ACK,0,0,0,0.67,Normal
192.168.1.110,10.0.0.2,UDP,539,4380,4929.92,5,19,1,0,1,5992,0.03,3,FIN,0,1,0,0.57,Unauthorized Access
192.168.1.184,10.0.0.211,TCP,1471,9161,11716.46,35,157,0,0,0,7904,0.37,23,SYN,1,0,0,0.85,Normal
192.168.1.22,10.0.0.166,TCP,1001,3825,19553.13,4,131,0,0,0,9004,0.1,9,SYN,0,0,0,0.78,Normal
192.168.1.195,10.0.0.32,ICMP,941,4417,19483.7,43,76,0,0,1,112,0.57,1,ACK,0,0,0,0.63,DDoS Attack
192.168.1.56,10.0.0.138,TCP,720,14763,19633.8,31,55,0,1,0,3522,0.29,18,FIN,0,0,0,0.61,Malware Attack
192.168.1.119,10.0.0.105,ICMP,610,17746,7739.0,38,179,0,1,0,5569,0.62,1,RST,0,0,0,0.51,Malware Attack
192.168.1.147,10.0.0.136,TCP,478,697,18289.24,44,90,0,0,0,5170,0.59,0,URG,0,0,0,0.4,Normal
192.168.1.57,10.0.0.218,TCP,1219,13566,8893.37,30,39,0,0,0,7916,0.51,7,FIN,1,0,0,0.71,Normal
192.168.1.172,10.0.0.222,TCP,461,13454,10216.23,39,159,0,0,0,3260,0.85,20,ACK,0,0,0,0.24,Normal
192.168.1.226,10.0.0.75,TCP,1240,17249,10402.8,44,163,0,0,0,3782,0.44,18,PSH,0,0,0,0.52,Normal
192.168.1.35,10.0.0.105,UDP,231,15016,1281.2,43,69,0,0,0,9772,0.75,12,PSH,0,0,0,0.21,Normal
192.168.1.114,10.0.0.148,UDP,866,14113,3549.59,41,124,0,0,0,1454,0.43,3,FIN,0,0,0,0.81,Normal
192.168.1.125,10.0.0.252,UDP,293,4446,17723.02,9,27,0,0,0,2304,0.96,3,FIN,0,0,0,0.89,Normal
192.168.1.129,10.0.0.148,TCP,766,31,17928.17,30,154,0,0,0,5036,0.16,7,SYN,0,0,0,0.51,Normal
192.168.1.52,10.0.0.127,ICMP,1491,15983,4047.85,7,155,0,0,0,2103,0.73,2,PSH,0,0,0,0.4,Normal
192.168.1.85,10.0.0.9,TCP,207,7327,6059.73,26,13,1,0,0,4060,0.06,11,FIN,0,0,0,0.04,Unauthorized Access
192.168.1.221,10.0.0.200,UDP,131,18398,16597.88,28,120,0,0,0,2145,0.16,12,RST,0,0,0,0.31,Normal
192.168.1.198,10.0.0.252,ICMP,1081,6722,4091.32,13,23,0,1,0,7603,0.53,10,FIN,0,0,0,0.32,Malware Attack
192.168.1.165,10.0.0.15,ICMP,161,12154,17617.68,22,65,0,0,0,3379,0.45,18,SYN,0,0,0,0.33,Normal
192.168.1.65,10.0.0.226,UDP,70,979,16465.59,3,114,1,0,0,8572,0.96,24,FIN,0,0,0,0.42,Unauthorized Access
192.168.1.179,10.0.0.216,TCP,878,3788,16152.93,33,79,1,0,0,380,0.0,1,SYN,1,0,0,0.34,Unauthorized Access
